1,0.043892888
2,0.031798647
3,0.023945244
4,0.022767234
5,0.021589223
6,0.025672993
7,0.029835297
8,0.033840532
9,0.036589223
10,0.035568281
11,0.03281959
12,0.034547339
13,0.039887653
14,0.044756763
15,0.051039485
16,0.05425938
17,0.059678229
18,0.055908595
19,0.055123255
20,0.05795048
21,0.055594459
22,0.056144197
23,0.05308137
24,0.043709642
